COD UF,COD,NOME
41,4112207,Janiópolis
41,4112306,Japira
41,4112405,Japurá
41,4112504,Jardim Alegre
41,4112603,Jardim Olinda
41,4112702,Jataizinho
41,4112751,Jesuítas
41,4112801,Joaquim Távora
41,4112900,Jundiaí do Sul
41,4112959,Juranda
41,4113007,Jussara
41,4113106,Kaloré
41,4113205,Lapa
41,4113254,Laranjal
41,4113304,Laranjeiras do Sul
41,4113403,Leópolis
41,4113429,Lidianópolis
41,4113452,Lindoeste
41,4113502,Loanda
41,4113601,Lobato
41,4113700,Londrina
41,4113734,Luiziana
41,4113759,Lunardelli
41,4113809,Lupionópolis
41,4113908,Mallet
41,4114005,Mamborê
41,4114104,Mandaguaçu
41,4114203,Mandaguari
41,4114302,Mandirituba
41,4114351,Manfrinópolis
41,4114401,Mangueirinha
41,4114500,Manoel Ribas
41,4114609,Marechal Cândido Rondon
41,4114708,Maria Helena
41,4114807,Marialva
41,4114906,Marilândia do Sul
41,4115002,Marilena
41,4115101,Mariluz
41,4115200,Maringá
41,4115309,Mariópolis
41,4115358,Maripá
41,4115408,Marmeleiro
41,4115457,Marquinho
41,4115507,Marumbi
41,4115606,Matelândia
41,4115705,Matinhos
41,4115739,Mato Rico
41,4115754,Mauá da Serra
41,4115804,Medianeira
41,4115853,Mercedes
41,4115903,Mirador
41,4116000,Miraselva
41,4116059,Missal
41,4116109,Moreira Sales
41,4116208,Morretes
41,4116307,Munhoz de Melo
41,4116406,Nossa Senhora das Graças
41,4116505,Nova Aliança do Ivaí
41,4116604,Nova América da Colina
41,4116703,Nova Aurora
41,4116802,Nova Cantu
41,4116901,Nova Esperança
41,4116950,Nova Esperança do Sudoeste
41,4117008,Nova Fátima
41,4117057,Nova Laranjeiras
41,4117107,Nova Londrina
41,4117206,Nova Olímpia
41,4117214,Nova Santa Bárbara
41,4117222,Nova Santa Rosa
41,4117255,Nova Prata do Iguaçu
41,4117271,Nova Tebas
41,4117297,Novo Itacolomi
41,4117305,Ortigueira
41,4117404,Ourizona
41,4117453,Ouro Verde do Oeste
41,4117503,Paiçandu
41,4117602,Palmas
41,4117701,Palmeira
41,4117800,Palmital
41,4117909,Palotina
41,4118006,Paraíso do Norte
41,4118105,Paranacity
41,4118204,Paranaguá
41,4118303,Paranapoema
41,4118402,Paranavaí
41,4118451,Pato Bragado
41,4118501,Pato Branco
41,4118600,Paula Freitas
41,4118709,Paulo Frontin
41,4118808,Peabiru
41,4118857,Perobal
41,4118907,Pérola
41,4119004,Pérola D'oeste
41,4119103,Piên
41,4119152,Pinhais
41,4119202,Pinhalão
41,4119251,Pinhal de São Bento
41,4119301,Pinhão
41,4119400,Piraí do Sul
41,4119509,Piraquara
41,4119608,Pitanga
41,4119657,Pitangueiras
41,4119707,Planaltina do Paraná
41,4119806,Planalto
41,4119905,Ponta Grossa
41,4119954,Pontal do Paraná
41,4120002,Porecatu
41,4120101,Porto Amazonas
41,4120150,Porto Barreiro
41,4120200,Porto Rico
41,4120309,Porto Vitória
41,4120333,Prado Ferreira
41,4120358,Pranchita
41,4120408,Presidente Castelo Branco
41,4120507,Primeiro de Maio
41,4120606,Prudentópolis
41,4120655,Quarto Centenário
41,4120705,Quatiguá
41,4120804,Quatro Barras
41,4120853,Quatro Pontes
41,4120903,Quedas do Iguaçu
41,4121000,Querência do Norte
41,4121109,Quinta do Sol
41,4121208,Quitandinha
41,4121257,Ramilândia
41,4121307,Rancho Alegre
41,4121356,Rancho Alegre D'oeste
41,4121406,Realeza
41,4121505,Rebouças
41,4121604,Renascença
41,4121703,Reserva
41,4121752,Reserva do Iguaçu
41,4121802,Ribeirão Claro
41,4121901,Ribeirão do Pinhal
41,4122008,Rio Azul
41,4122107,Rio Bom
41,4122156,Rio Bonito do Iguaçu
41,4122172,Rio Branco do Ivaí
41,4122206,Rio Branco do Sul
41,4122305,Rio Negro
41,4122404,Rolândia
41,4122503,Roncador
41,4122602,Rondon
41,4122651,Rosário do Ivaí
41,4122701,Sabáudia
41,4122800,Salgado Filho
41,4122909,Salto do Itararé
41,4123006,Salto do Lontra
41,4123105,Santa Amélia
41,4123204,Santa Cecília do Pavão
41,4123303,Santa Cruz de Monte Castelo
41,4123402,Santa Fé
41,4123501,Santa Helena
41,4123600,Santa Inês
41,4123709,Santa Isabel do Ivaí
41,4123808,Santa Izabel do Oeste
41,4123824,Santa Lúcia
41,4123857,Santa Maria do Oeste
41,4123907,Santa Mariana
41,4123956,Santa Mônica
41,4124004,Santana do Itararé
41,4124020,Santa Tereza do Oeste
41,4124053,Santa Terezinha de Itaipu
41,4124103,Santo Antônio da Platina
41,4124202,Santo Antônio do Caiuá
41,4124301,Santo Antônio do Paraíso
41,4124400,Santo Antônio do Sudoeste
41,4124509,Santo Inácio
41,4124608,São Carlos do Ivaí
41,4124707,São Jerônimo da Serra
41,4124806,São João
41,4124905,São João do Caiuá
41,4125001,São João do Ivaí
41,4125100,São João do Triunfo
41,4125209,São Jorge D'oeste
41,4125308,São Jorge do Ivaí
41,4125357,São Jorge do Patrocínio
41,4125407,São José da Boa Vista
41,4125456,São José das Palmeiras
41,4125506,São José dos Pinhais
41,4125555,São Manoel do Paraná
41,4125605,São Mateus do Sul
41,4125704,São Miguel do Iguaçu
41,4125753,São Pedro do Iguaçu
41,4125803,São Pedro do Ivaí
41,4125902,São Pedro do Paraná
41,4126009,São Sebastião da Amoreira
41,4126108,São Tomé
41,4126207,Sapopema
41,4126256,Sarandi
41,4126272,Saudade do Iguaçu
41,4126306,Sengés
41,4126355,Serranópolis do Iguaçu
41,4126405,Sertaneja
41,4126504,Sertanópolis
41,4126603,Siqueira Campos
41,4126652,Sulina
41,4126678,Tamarana
41,4126702,Tamboara
41,4126801,Tapejara
41,4126900,Tapira
41,4127007,Teixeira Soares
41,4127106,Telêmaco Borba
41,4127205,Terra Boa
41,4127304,Terra Rica
41,4127403,Terra Roxa
41,4127502,Tibagi
41,4127601,Tijucas do Sul
41,4127700,Toledo
41,4127809,Tomazina
41,4127858,Três Barras do Paraná
41,4127882,Tunas do Paraná
41,4127908,Tuneiras do Oeste
41,4127957,Tupãssi
41,4127965,Turvo
41,4128005,Ubiratã
41,4128104,Umuarama
41,4128203,União da Vitória
41,4128302,Uniflor
41,4128401,Uraí
41,4128500,Wenceslau Braz
41,4128534,Ventania
41,4128559,Vera Cruz do Oeste
41,4128609,Verê
41,4128625,Alto Paraíso
41,4128633,doutor Ulysses
41,4128658,Virmond
41,4128708,Vitorino
41,4128807,Xambrê
42,4200051,Abdon Batista
42,4200101,Abelardo Luz
42,4200200,Agrolândia
42,4200309,Agronômica
42,4200408,Água doce
42,4200507,Águas de Chapecó
42,4200556,Águas Frias
42,4200606,Águas Mornas
42,4200705,Alfredo Wagner
42,4200754,Alto Bela Vista
42,4200804,Anchieta
42,4200903,Angelina
42,4201000,Anita Garibaldi
42,4201109,Anitápolis
42,4201208,Antônio Carlos
42,4201257,Apiúna
42,4201273,Arabutã
42,4201307,Araquari
42,4201406,Araranguá
42,4201505,Armazém
42,4201604,Arroio Trinta
42,4201653,Arvoredo
42,4201703,Ascurra
42,4201802,Atalanta
42,4201901,Aurora
42,4201950,Balneário Arroio do Silva
42,4202008,Balneário Camboriú
42,4202057,Balneário Barra do Sul
42,4202073,Balneário Gaivota
42,4202081,Bandeirante
42,4202099,Barra Bonita
42,4202107,Barra Velha
42,4202131,Bela Vista do Toldo
42,4202156,Belmonte
42,4202206,Benedito Novo
42,4202305,Biguaçu
42,4202404,Blumenau
42,4202438,Bocaina do Sul
42,4202453,Bombinhas
42,4202503,Bom Jardim da Serra
42,4202537,Bom Jesus
42,4202578,Bom Jesus do Oeste
42,4202602,Bom Retiro
42,4202701,Botuverá
42,4202800,Braço do Norte
42,4202859,Braço do Trombudo
42,4202875,Brunópolis
42,4202909,Brusque
42,4203006,Caçador
42,4203105,Caibi
42,4203154,Calmon
42,4203204,Camboriú
42,4203253,Capão Alto
42,4203303,Campo Alegre
42,4203402,Campo Belo do Sul
42,4203501,Campo Erê
42,4203600,Campos Novos
42,4203709,Canelinha
42,4203808,Canoinhas
42,4203907,Capinzal
42,4203956,Capivari de Baixo
42,4204004,Catanduvas
42,4204103,Caxambu do Sul
42,4204152,Celso Ramos
42,4204178,Cerro Negro
42,4204194,Chapadão do Lageado
42,4204202,Chapecó
42,4204251,Cocal do Sul
42,4204301,Concórdia
42,4204350,Cordilheira Alta
42,4204400,Coronel Freitas
42,4204459,Coronel Martins
42,4204509,Corupá
42,4204558,Correia Pinto
42,4204608,Criciúma
42,4204707,Cunha Porã
42,4204756,Cunhataí
42,4204806,Curitibanos
42,4204905,descanso
42,4205001,Dionísio Cerqueira
42,4205100,dona Emma
42,4205159,doutor Pedrinho
42,4205175,Entre Rios
42,4205191,Ermo
42,4205209,Erval Velho
42,4205308,Faxinal dos Guedes
42,4205357,Flor do Sertão
42,4205407,Florianópolis
42,4205431,Formosa do Sul
42,4205456,Forquilhinha
42,4205506,Fraiburgo
42,4205555,Frei Rogério
42,4205605,Galvão
42,4205704,Garopaba
42,4205803,Garuva
42,4205902,Gaspar
42,4206009,Governador Celso Ramos
42,4206108,Grão Pará
42,4206207,Gravatal
42,4206306,Guabiruba
42,4206405,Guaraciaba
42,4206504,Guaramirim
42,4206603,Guarujá do Sul
42,4206652,Guatambú
42,4206702,Herval D'oeste
42,4206751,Ibiam
42,4206801,Ibicaré
42,4206900,Ibirama
42,4207007,Içara
42,4207106,Ilhota
42,4207205,Imaruí
42,4207304,Imbituba
42,4207403,Imbuia
42,4207502,Indaial
42,4207577,Iomerê
42,4207601,Ipira
42,4207650,Iporã do Oeste
42,4207684,Ipuaçu
42,4207700,Ipumirim
42,4207759,Iraceminha
42,4207809,Irani
42,4207858,Irati
42,4207908,Irineópolis
42,4208005,Itá
42,4208104,Itaiópolis
42,4208203,Itajaí
42,4208302,Itapema
42,4208401,Itapiranga
42,4208450,Itapoá
42,4208500,Ituporanga
42,4208609,Jaborá
42,4208708,Jacinto Machado
42,4208807,Jaguaruna
42,4208906,Jaraguá do Sul
42,4208955,Jardinópolis
42,4209003,Joaçaba
42,4209102,Joinville
42,4209151,José Boiteux
42,4209177,Jupiá
42,4209201,Lacerdópolis
42,4209300,Lages
42,4209409,Laguna
42,4209458,Lajeado Grande
42,4209508,Laurentino
42,4209607,Lauro Muller
42,4209706,Lebon Régis
42,4209805,Leoberto Leal
42,4209854,Lindóia do Sul
42,4209904,Lontras
42,4210001,Luiz Alves
42,4210035,Luzerna
42,4210050,Macieira
42,4210100,Mafra
42,4210209,Major Gercino
42,4210308,Major Vieira
42,4210407,Maracajá
42,4210506,Maravilha
42,4210555,Marema
42,4210605,Massaranduba
42,4210704,Matos Costa
42,4210803,Meleiro
42,4210852,Mirim doce
42,4210902,Modelo
42,4211009,Mondaí
42,4211058,Monte Carlo
42,4211108,Monte Castelo
42,4211207,Morro da Fumaça
42,4211256,Morro Grande
42,4211306,Navegantes
42,4211405,Nova Erechim
42,4211454,Nova Itaberaba
42,4211504,Nova Trento
42,4211603,Nova Veneza
42,4211652,Novo Horizonte
42,4211702,Orleans
42,4211751,Otacílio Costa
42,4211801,Ouro
42,4211850,Ouro Verde
42,4211876,Paial
42,4211892,Painel
42,4211900,Palhoça
42,4212007,Palma Sola
42,4212056,Palmeira
42,4212106,Palmitos
42,4212205,Papanduva
42,4212239,Paraíso
42,4212254,Passo de Torres
42,4212270,Passos Maia
42,4212304,Paulo Lopes
42,4212403,Pedras Grandes
42,4212502,Penha
42,4212601,Peritiba
42,4212650,Pescaria Brava
42,4212700,Petrolândia
42,4212809,Balneário Piçarras
42,4212908,Pinhalzinho
42,4213005,Pinheiro Preto
42,4213104,Piratuba
42,4213153,Planalto Alegre
42,4213203,Pomerode
42,4213302,Ponte Alta
42,4213351,Ponte Alta do Norte
42,4213401,Ponte Serrada
42,4213500,Porto Belo
42,4213609,Porto União
42,4213708,Pouso Redondo
42,4213807,Praia Grande
42,4213906,Presidente Castello Branco
42,4214003,Presidente Getúlio
42,4214102,Presidente Nereu
42,4214151,Princesa
42,4214201,Quilombo
42,4214300,Rancho Queimado
42,4214409,Rio das Antas
42,4214508,Rio do Campo
42,4214607,Rio do Oeste
42,4214706,Rio dos Cedros
42,4214805,Rio do Sul
42,4214904,Rio Fortuna
42,4215000,Rio Negrinho
42,4215059,Rio Rufino
42,4215075,Riqueza
42,4215109,Rodeio
42,4215208,Romelândia
42,4215307,Salete
42,4215356,Saltinho
42,4215406,Salto Veloso
42,4215455,Sangão
42,4215505,Santa Cecília
42,4215554,Santa Helena
42,4215604,Santa Rosa de Lima
42,4215653,Santa Rosa do Sul
42,4215679,Santa Terezinha
42,4215687,Santa Terezinha do Progresso
42,4215695,Santiago do Sul
42,4215703,Santo Amaro da Imperatriz
42,4215752,São Bernardino
42,4215802,São Bento do Sul
42,4215901,São Bonifácio
42,4216008,São Carlos
42,4216057,São Cristovão do Sul
42,4216107,São domingos
42,4216206,São Francisco do Sul
42,4216255,São João do Oeste
42,4216305,São João Batista
42,4216354,São João do Itaperiú
42,4216404,São João do Sul
42,4216503,São Joaquim
42,4216602,São José
42,4216701,São José do Cedro
42,4216800,São José do Cerrito
42,4216909,São Lourenço do Oeste
42,4217006,São Ludgero
42,4217105,São Martinho
42,4217154,São Miguel da Boa Vista
42,4217204,São Miguel do Oeste
42,4217253,São Pedro de Alcântara
42,4217303,Saudades
42,4217402,Schroeder
42,4217501,Seara
42,4217550,Serra Alta
42,4217600,Siderópolis
42,4217709,Sombrio
42,4217758,Sul Brasil
42,4217808,Taió
42,4217907,Tangará
42,4217956,Tigrinhos
42,4218004,Tijucas
42,4218103,Timbé do Sul
42,4218202,Timbó
42,4218251,Timbó Grande
42,4218301,Três Barras
42,4218350,Treviso
42,4218400,Treze de Maio
42,4218509,Treze Tílias
42,4218608,Trombudo Central
42,4218707,Tubarão
42,4218756,Tunápolis
42,4218806,Turvo
42,4218855,União do Oeste
42,4218905,Urubici
42,4218954,Urupema
42,4219002,Urussanga
42,4219101,Vargeão
42,4219150,Vargem
42,4219176,Vargem Bonita
42,4219200,Vidal Ramos
42,4219309,Videira
42,4219358,Vitor Meireles
42,4219408,Witmarsum
42,4219507,Xanxerê
42,4219606,Xavantina
42,4219705,Xaxim
42,4219853,Zortéa
42,4220000,Balneário Rincão
43,4300034,Aceguá
43,4300059,Água Santa
43,4300109,Agudo
43,4300208,Ajuricaba
43,4300307,Alecrim
43,4300406,Alegrete
43,4300455,Alegria
43,4300471,Almirante Tamandaré do Sul
43,4300505,Alpestre
43,4300554,Alto Alegre
43,4300570,Alto Feliz
43,4300604,Alvorada
43,4300638,Amaral Ferrador
43,4300646,Ametista do Sul
43,4300661,André da Rocha
43,4300703,Anta Gorda
43,4300802,Antônio Prado
43,4300851,Arambaré
43,4300877,Araricá
43,4300901,Aratiba
43,4301008,Arroio do Meio
43,4301057,Arroio do Sal
43,4301073,Arroio do Padre
43,4301107,Arroio dos Ratos
43,4301206,Arroio do Tigre
43,4301305,Arroio Grande
43,4301404,Arvorezinha
43,4301503,Augusto Pestana
43,4301552,Áurea
43,4301602,Bagé
43,4301636,Balneário Pinhal
43,4301651,Barão
43,4301701,Barão de Cotegipe
43,4301750,Barão do Triunfo
43,4301800,Barracão
43,4301859,Barra do Guarita
43,4301875,Barra do Quaraí
43,4301909,Barra do Ribeiro
43,4301925,Barra do Rio Azul
43,4301958,Barra Funda
43,4302006,Barros Cassal
43,4302055,Benjamin Constant do Sul
43,4302105,Bento Gonçalves
43,4302154,Boa Vista das Missões
43,4302204,Boa Vista do Buricá
43,4302220,Boa Vista do Cadeado
43,4302238,Boa Vista do Incra
43,4302253,Boa Vista do Sul
43,4302303,Bom Jesus
43,4302352,Bom Princípio
43,4302378,Bom Progresso
43,4302402,Bom Retiro do Sul
43,4302451,Boqueirão do Leão
43,4302501,Bossoroca
43,4302584,Bozano
43,4302600,Braga
43,4302659,Brochier
43,4302709,Butiá
43,4302808,Caçapava do Sul
43,4302907,Cacequi
43,4303004,Cachoeira do Sul
43,4303103,Cachoeirinha
43,4303202,Cacique doble
43,4303301,Caibaté
43,4303400,Caiçara
43,4303509,Camaquã
43,4303558,Camargo
43,4303608,Cambará do Sul
43,4303673,Campestre da Serra
43,4303707,Campina das Missões
43,4303806,Campinas do Sul
43,4303905,Campo Bom
43,4304002,Campo Novo
43,4304101,Campos Borges
43,4304200,Candelária
43,4304309,Cândido Godói
43,4304358,Candiota
43,4304408,Canela
43,4304507,Canguçu
43,4304606,Canoas
43,4304614,Canudos do Vale
43,4304622,Capão Bonito do Sul
43,4304630,Capão da Canoa
43,4304655,Capão do Cipó
43,4304663,Capão do Leão
43,4304671,Capivari do Sul
43,4304689,Capela de Santana
43,4304697,Capitão
43,4304705,Carazinho
43,4304713,Caraá
43,4304804,Carlos Barbosa
43,4304853,Carlos Gomes
43,4304903,Casca
43,4304952,Caseiros
43,4305009,Catuípe
43,4305108,Caxias do Sul
43,4305116,Centenário
43,4305124,Cerrito
43,4305132,Cerro Branco
43,4305157,Cerro Grande
43,4305173,Cerro Grande do Sul
43,4305207,Cerro Largo
43,4305306,Chapada
43,4305355,Charqueadas
43,4305371,Charrua
43,4305405,Chiapetta
43,4305439,Chuí
43,4305447,Chuvisca
43,4305454,Cidreira
43,4305504,Ciríaco
43,4305587,Colinas
43,4305603,Colorado
43,4305702,Condor
43,4305801,Constantina
43,4305835,Coqueiro Baixo
43,4305850,Coqueiros do Sul
43,4305871,Coronel Barros
43,4305900,Coronel Bicaco
43,4305934,Coronel Pilar
43,4305959,Cotiporã
43,4305975,Coxilha
43,4306007,Crissiumal
43,4306056,Cristal
43,4306072,Cristal do Sul
43,4306106,Cruz Alta
43,4306130,Cruzaltense
43,4306205,Cruzeiro do Sul
43,4306304,david Canabarro
43,4306320,derrubadas
43,4306353,dezesseis de Novembro
43,4306379,Dilermando de Aguiar
43,4306403,dois Irmãos
43,4306429,dois Irmãos das Missões
43,4306452,dois Lajeados
43,4306502,dom Feliciano
43,4306551,dom Pedro de Alcântara
43,4306601,dom Pedrito
43,4306700,dona Francisca
43,4306734,doutor Maurício Cardoso
43,4306759,doutor Ricardo
43,4306767,Eldorado do Sul
43,4306809,Encantado
43,4306908,Encruzilhada do Sul
43,4306924,Engenho Velho
43,4306932,Entre-Ijuís
43,4306957,Entre Rios do Sul
43,4306973,Erebango
43,4307005,Erechim
43,4307054,Ernestina
43,4307104,Herval
43,4307203,Erval Grande
43,4307302,Erval Seco
43,4307401,Esmeralda
43,4307450,Esperança do Sul
43,4307500,Espumoso
43,4307559,Estação
43,4307609,Estância Velha
43,4307708,Esteio
43,4307807,Estrela
43,4307815,Estrela Velha
43,4307831,Eugênio de Castro
43,4307864,Fagundes Varela
43,4307906,Farroupilha
43,4308003,Faxinal do Soturno
43,4308052,Faxinalzinho
43,4308078,Fazenda Vilanova
43,4308102,Feliz
43,4308201,Flores da Cunha
43,4308250,Floriano Peixoto
43,4308300,Fontoura Xavier
43,4308409,Formigueiro
43,4308433,Forquetinha
43,4308458,Fortaleza dos Valos
43,4308508,Frederico Westphalen
43,4308607,Garibaldi
43,4308656,Garruchos
43,4308706,Gaurama
43,4308805,General Câmara
43,4308854,Gentil
43,4308904,Getúlio Vargas
43,4309001,Giruá
43,4309050,Glorinha
43,4309100,Gramado
43,4309126,Gramado dos Loureiros
43,4309159,Gramado Xavier
43,4309209,Gravataí
43,4309258,Guabiju
43,4309308,Guaíba
43,4309407,Guaporé
43,4309506,Guarani das Missões
43,4309555,Harmonia
43,4309571,Herveiras
43,4309605,Horizontina
43,4309654,Hulha Negra
43,4309704,Humaitá
43,4309753,Ibarama
43,4309803,Ibiaçá
43,4309902,Ibiraiaras
43,4309951,Ibirapuitã
43,4310009,Ibirubá
43,4310108,Igrejinha
43,4310207,Ijuí
43,4310306,Ilópolis
43,4310330,Imbé
43,4310363,Imigrante
43,4310405,Independência
43,4310413,Inhacorá
43,4310439,Ipê
43,4310462,Ipiranga do Sul
43,4310504,Iraí
43,4310538,Itaara
43,4310553,Itacurubi
43,4310579,Itapuca
43,4310603,Itaqui
43,4310652,Itati
43,4310702,Itatiba do Sul
43,4310751,Ivorá
43,4310801,Ivoti
43,4310850,Jaboticaba
43,4310876,Jacuizinho
43,4310900,Jacutinga
43,4311007,Jaguarão
43,4311106,Jaguari
43,4311122,Jaquirana
43,4311130,Jari
43,4311155,Jóia
43,4311205,Júlio de Castilhos
43,4311239,Lagoa Bonita do Sul
43,4311254,Lagoão
43,4311270,Lagoa dos Três Cantos
43,4311304,Lagoa Vermelha
43,4311403,Lajeado
43,4311429,Lajeado do Bugre
43,4311502,Lavras do Sul
43,4311601,Liberato Salzano
43,4311627,Lindolfo Collor
43,4311643,Linha Nova
43,4311700,Machadinho
43,4311718,Maçambará
43,4311734,Mampituba
43,4311759,Manoel Viana
43,4311775,Maquiné
43,4311791,Maratá
43,4311809,Marau
43,4311908,Marcelino Ramos
43,4311981,Mariana Pimentel
43,4312005,Mariano Moro
43,4312054,Marques de Souza
43,4312104,Mata
43,4312138,Mato Castelhano
43,4312153,Mato Leitão
43,4312179,Mato Queimado
43,4312203,Maximiliano de Almeida
43,4312252,Minas do Leão
43,4312302,Miraguaí
43,4312351,Montauri
43,4312377,Monte Alegre dos Campos
43,4312385,Monte Belo do Sul
43,4312401,Montenegro
43,4312427,Mormaço
43,4312443,Morrinhos do Sul
43,4312450,Morro Redondo
43,4312476,Morro Reuter
43,4312500,Mostardas
43,4312609,Muçum
43,4312617,Muitos Capões
43,4312625,Muliterno
43,4312658,Não-Me-Toque
43,4312674,Nicolau Vergueiro
43,4312708,Nonoai
43,4312757,Nova Alvorada
43,4312807,Nova Araçá
43,4312906,Nova Bassano
43,4312955,Nova Boa Vista
43,4313003,Nova Bréscia
43,4313011,Nova Candelária
43,4313037,Nova Esperança do Sul
43,4313060,Nova Hartz
43,4313086,Nova Pádua
43,4313102,Nova Palma
43,4313201,Nova Petrópolis
43,4313300,Nova Prata
43,4313334,Nova Ramada
43,4313359,Nova Roma do Sul
43,4313375,Nova Santa Rita
43,4313391,Novo Cabrais
43,4313409,Novo Hamburgo
43,4313425,Novo Machado
43,4313441,Novo Tiradentes
43,4313466,Novo Xingu
43,4313490,Novo Barreiro
43,4313508,Osório
43,4313607,Paim Filho
43,4313656,Palmares do Sul
43,4313706,Palmeira das Missões
43,4313805,Palmitinho
43,4313904,Panambi
43,4313953,Pantano Grande
43,4314001,Paraí
43,4314027,Paraíso do Sul
43,4314035,Pareci Novo
43,4314050,Parobé
43,4314068,Passa Sete
43,4314076,Passo do Sobrado
43,4314100,Passo Fundo
43,4314134,Paulo Bento
43,4314159,Paverama
43,4314175,Pedras Altas
43,4314209,Pedro Osório
43,4314308,Pejuçara
43,4314407,Pelotas
43,4314423,Picada Café
43,4314456,Pinhal
43,4314464,Pinhal da Serra
43,4314472,Pinhal Grande
43,4314498,Pinheirinho do Vale
43,4314506,Pinheiro Machado
43,4314548,Pinto Bandeira
43,4314555,Pirapó
43,4314605,Piratini
43,4314704,Planalto
43,4314753,Poço das Antas
43,4314779,Pontão
43,4314787,Ponte Preta
43,4314803,Portão
43,4314902,Porto Alegre
43,4315008,Porto Lucena
43,4315057,Porto Mauá
43,4315073,Porto Vera Cruz
43,4315107,Porto Xavier
43,4315131,Pouso Novo
43,4315149,Presidente Lucena
43,4315156,Progresso
43,4315172,Protásio Alves
43,4315206,Putinga
43,4315305,Quaraí
43,4315313,Quatro Irmãos
43,4315321,Quevedos
43,4315354,Quinze de Novembro
43,4315404,Redentora
43,4315453,Relvado
43,4315503,Restinga Seca
43,4315552,Rio dos Índios
43,4315602,Rio Grande
43,4315701,Rio Pardo
43,4315750,Riozinho
43,4315800,Roca Sales
43,4315909,Rodeio Bonito
43,4315958,Rolador
43,4316006,Rolante
43,4316105,Ronda Alta
43,4316204,Rondinha
43,4316303,Roque Gonzales
43,4316402,Rosário do Sul
43,4316428,Sagrada Família
43,4316436,Saldanha Marinho
43,4316451,Salto do Jacuí
43,4316477,Salvador das Missões
43,4316501,Salvador do Sul
43,4316600,Sananduva
43,4316709,Santa Bárbara do Sul
43,4316733,Santa Cecília do Sul
43,4316758,Santa Clara do Sul
43,4316808,Santa Cruz do Sul
43,4316907,Santa Maria
43,4316956,Santa Maria do Herval
43,4316972,Santa Margarida do Sul
43,4317004,Santana da Boa Vista
43,4317103,Sant'ana do Livramento
43,4317202,Santa Rosa
43,4317251,Santa Tereza
43,4317301,Santa Vitória do Palmar
43,4317400,Santiago
43,4317509,Santo Ângelo
43,4317558,Santo Antônio do Palma
43,4317608,Santo Antônio da Patrulha
43,4317707,Santo Antônio das Missões
43,4317756,Santo Antônio do Planalto
43,4317806,Santo Augusto
43,4317905,Santo Cristo
43,4317954,Santo Expedito do Sul
43,4318002,São Borja
43,4318051,São domingos do Sul
43,4318101,São Francisco de Assis
43,4318200,São Francisco de Paula
43,4318309,São Gabriel
43,4318408,São Jerônimo
43,4318424,São João da Urtiga
43,4318432,São João do Polêsine
43,4318440,São Jorge
43,4318457,São José das Missões
43,4318465,São José do Herval
43,4318481,São José do Hortêncio
43,4318499,São José do Inhacorá
43,4318507,São José do Norte
43,4318606,São José do Ouro
43,4318614,São José do Sul
43,4318622,São José dos Ausentes
43,4318705,São Leopoldo
43,4318804,São Lourenço do Sul
43,4318903,São Luiz Gonzaga
43,4319000,São Marcos
43,4319109,São Martinho
43,4319125,São Martinho da Serra
43,4319158,São Miguel das Missões
43,4319208,São Nicolau
43,4319307,São Paulo das Missões
43,4319356,São Pedro da Serra
43,4319364,São Pedro das Missões
43,4319372,São Pedro do Butiá
43,4319406,São Pedro do Sul
43,4319505,São Sebastião do Caí
43,4319604,São Sepé
43,4319703,São Valentim
43,4319711,São Valentim do Sul
43,4319737,São Valério do Sul
43,4319752,São Vendelino
43,4319802,São Vicente do Sul
43,4319901,Sapiranga
43,4320008,Sapucaia do Sul
43,4320107,Sarandi
43,4320206,Seberi
43,4320230,Sede Nova
43,4320263,Segredo
43,4320305,Selbach
43,4320321,Senador Salgado Filho
43,4320354,Sentinela do Sul
43,4320404,Serafina Corrêa
43,4320453,Sério
43,4320503,Sertão
43,4320552,Sertão Santana
43,4320578,Sete de Setembro
43,4320602,Severiano de Almeida
43,4320651,Silveira Martins
43,4320677,Sinimbu
43,4320701,Sobradinho
43,4320800,Soledade
43,4320859,Tabaí
43,4320909,Tapejara
43,4321006,Tapera
43,4321105,Tapes
43,4321204,Taquara
43,4321303,Taquari
43,4321329,Taquaruçu do Sul
43,4321352,Tavares
43,4321402,Tenente Portela
43,4321436,Terra de Areia
43,4321451,Teutônia
43,4321469,Tio Hugo
43,4321477,Tiradentes do Sul
43,4321493,Toropi
43,4321501,Torres
43,4321600,Tramandaí
43,4321626,Travesseiro
43,4321634,Três Arroios
43,4321667,Três Cachoeiras
43,4321709,Três Coroas
43,4321808,Três de Maio
43,4321832,Três Forquilhas
43,4321857,Três Palmeiras
43,4321907,Três Passos
43,4321956,Trindade do Sul
43,4322004,Triunfo
43,4322103,Tucunduva
43,4322152,Tunas
43,4322186,Tupanci do Sul
43,4322202,Tupanciretã
43,4322251,Tupandi
43,4322301,Tuparendi
43,4322327,Turuçu
43,4322343,Ubiretama
43,4322350,União da Serra
43,4322376,Unistalda
43,4322400,Uruguaiana
43,4322509,Vacaria
43,4322525,Vale Verde
43,4322533,Vale do Sol
43,4322541,Vale Real
43,4322558,Vanini
43,4322608,Venâncio Aires
43,4322707,Vera Cruz
43,4322806,Veranópolis
43,4322855,Vespasiano Correa
43,4322905,Viadutos
43,4323002,Viamão
43,4323101,Vicente Dutra
43,4323200,Victor Graeff
43,4323309,Vila Flores
43,4323358,Vila Lângaro
